road_id,segment_id,road_type,lanes,latitude,longitude,traffic_volume,segment_length_miles
R048,R048_S024,Arterial,2,40.00009621753186,-97.97262495738298,35330,0.2513414413047648
R048,R048_S025,Arterial,6,40.12173586295834,-98.5123008374196,39124,0.2830997469528797
R048,R048_S026,Highway,5,39.93649261010158,-99.05129678427153,79895,0.49443940539207965
R048,R048_S027,Arterial,4,40.510050617080054,-98.89012460792752,42842,0.4868656220544209
R048,R048_S028,Collector,4,40.103149356511764,-98.81983686515905,12969,0.339401365620672
R048,R048_S029,Arterial,2,39.143371768806794,-99.28902974372782,41868,0.3426990761302123
R048,R048_S030,Arterial,6,40.562946421585146,-98.70879373621773,29219,0.23160504551357308
R048,R048_S031,Collector,4,40.0461776866867,-99.26364565032291,14300,0.12497371361120431
R048,R048_S032,Arterial,4,39.728873509140044,-98.46586419549679,36978,0.34682169844168403
R048,R048_S033,Arterial,3,39.66826617787168,-98.74294039203173,45517,0.19707775938229385
R049,R049_S001,Arterial,4,38.89018737495338,-99.46937191788052,45642,0.2587405881367456
R049,R049_S002,Collector,4,40.78858503576281,-98.47052286833545,14355,0.2814995815750206
R049,R049_S003,Highway,6,40.942303865497806,-98.51636361977522,59433,0.3933258645063624
R049,R049_S004,Highway,4,40.553922244110325,-97.71622129635773,97894,0.2643126971637739
R049,R049_S005,Arterial,5,38.89176826128258,-97.44580850371385,29399,0.1283858533142142
R049,R049_S006,Arterial,5,39.21236144745369,-98.81473941847018,36854,0.17638755910369977
R049,R049_S007,Collector,5,40.830931776920984,-98.47211662402107,19114,0.41196631164216396
R049,R049_S008,Arterial,4,39.37297405600305,-98.59599163607919,43754,0.2750609458897689
R049,R049_S009,Local,4,38.20527859109101,-97.53270177655803,6241,0.14672492672484908
R049,R049_S010,Collector,5,40.42965103183952,-99.06450822154562,17039,0.3028174147746839
R049,R049_S011,Collector,3,39.61356985284424,-99.03617836438677,13399,0.15409146164722093
R049,R049_S012,Collector,5,40.762057927739626,-99.15256826011364,16373,0.17452276726970958
R049,R049_S013,Arterial,3,40.29003349361444,-97.9633017177296,44625,0.39516957499154004
R049,R049_S014,Arterial,4,39.541204214959485,-99.05189159880989,35881,0.3530860497203967
R049,R049_S015,Arterial,5,39.65060491862664,-98.39085814193862,22852,0.4096888764624053
R049,R049_S016,Collector,3,40.67912917610761,-98.64610048888568,17957,0.3496113748691255
R049,R049_S017,Collector,6,39.5163731126051,-99.99152917198238,14000,0.39674674403463694
R049,R049_S018,Local,4,40.10300030583541,-99.05872384451833,6685,0.4331476167191958
R049,R049_S019,Arterial,5,39.98421184807607,-98.37420543191611,35381,0.15673992876769685
R049,R049_S020,Local,4,39.01760947305908,-99.11058873554404,6320,0.40366499246535253
R049,R049_S021,Collector,3,40.07179194276863,-98.55302416624045,19651,0.18652798760758882
R049,R049_S022,Highway,5,39.75478872749538,-98.31294443881485,80111,0.388663419793663
R049,R049_S023,Arterial,4,39.43453509342845,-98.46335134315026,49374,0.3738890148885328
R049,R049_S024,Arterial,4,40.06079572393006,-100.03453977454134,32679,0.3973261974621085
R049,R049_S025,Arterial,2,40.33939355732777,-98.79148381064208,43448,0.48682216129132405
R049,R049_S026,Arterial,2,39.56535216650224,-97.92994464489058,49450,0.46870209801075724
R049,R049_S027,Local,4,39.84457526332732,-99.33631580739716,1523,0.4665651672401711
R049,R049_S028,Highway,6,39.624633580541236,-98.53043747229192,56180,0.4599392024028406
R049,R049_S029,Highway,3,40.085883887994825,-98.91651430773226,64339,0.18947008482197558
R049,R049_S030,Local,4,40.15417189740861,-98.27619078661225,1941,0.41508349235456754
R049,R049_S031,Collector,4,39.091305811323366,-97.99539823726843,16794,0.2248732867286044
R049,R049_S032,Arterial,5,40.61378649641374,-98.96953756829599,39719,0.17699230710816868
R049,R049_S033,Local,3,39.964075611214106,-98.78958611772707,4938,0.3379301157095085
R049,R049_S034,Local,5,39.94916213155012,-98.1971917569546,6451,0.491199917424516
R049,R049_S035,Local,3,40.452007051849364,-98.57306193703663,5873,0.20089568763078092
R049,R049_S036,Arterial,3,39.87759294754051,-98.58850043352525,32064,0.14245786112855674
R049,R049_S037,Local,5,40.29962375161944,-98.62901686508908,5653,0.4560029098776231
R049,R049_S038,Highway,5,40.263780765742325,-99.45965232620453,90448,0.2590063006164942
R049,R049_S039,Collector,5,39.92019882399321,-98.07773475431891,14400,0.25395178435372606
R049,R049_S040,Highway,4,39.27509634163417,-98.86648044918235,67182,0.15987100222817952
R050,R050_S001,Arterial,2,40.187919092934266,-98.91407801937318,30612,0.45533385071150406
R050,R050_S002,Arterial,5,39.94906945205871,-97.69453304295392,31193,0.3937238666434419
R050,R050_S003,Collector,4,39.68050698758701,-99.52841303694427,18985,0.14550468868435065
R050,R050_S004,Highway,4,40.75358154364569,-99.66800063030406,74737,0.27553469523365237
R050,R050_S005,Collector,4,40.075485002430966,-98.27659934690243,14658,0.24179582031301194
R050,R050_S006,Collector,2,40.812859568894844,-98.59072515913051,15663,0.11865658037032444
R050,R050_S007,Collector,2,39.45369560192056,-99.20065791794053,18016,0.29982492445609416
R050,R050_S008,Highway,5,39.75625753738231,-99.05027748609507,89113,0.2790002790469805
R050,R050_S009,Local,4,39.51557430827077,-98.4395952959731,5197,0.3324064944993078
R050,R050_S010,Arterial,5,39.72808312721608,-98.34531892336909,41930,0.42569093122922835
R050,R050_S011,Highway,4,40.34622754927983,-98.74294953695085,57087,0.10880644626684743
R050,R050_S012,Collector,3,39.65416964523458,-98.48423830938486,1000,0.38170531472813835
R050,R050_S013,Highway,3,40.267481950549936,-98.72898028320272,78184,0.1492767552171321
R050,R050_S014,Arterial,3,39.936961425700815,-97.82522119431889,38083,0.13888976717056992
R050,R050_S015,Highway,5,39.75723134055641,-98.58635933725368,63791,0.2546765978555152
R050,R050_S016,Collector,4,39.41748885548294,-98.80990880668527,14279,0.37291484870547903
R050,R050_S017,Arterial,2,40.23140599990759,-98.10836418574587,27080,0.1417111031326185
R050,R050_S018,Arterial,4,39.732001899557176,-98.48497124710852,39297,0.3473361269119765
R050,R050_S019,Arterial,4,39.87324320891858,-98.20382202268088,39456,0.4701419628396472
R050,R050_S020,Arterial,3,40.694977541643254,-99.06452210037247,62917,0.26326586596062196
R050,R050_S021,Highway,4,38.98321844947061,-99.00292367148928,90600,0.4593078598535377
R050,R050_S022,Highway,3,40.024655330965224,-98.8901154288017,55999,0.2783287128286717
R050,R050_S023,Highway,5,39.63748469933445,-99.626353978332,98791,0.18616876144291258
R050,R050_S024,Highway,5,39.850116785436306,-98.98152118523844,78112,0.4195850101027885
R050,R050_S025,Collector,4,39.62819188172774,-98.8144476461339,16220,0.46958196392997203
R050,R050_S026,Arterial,3,39.433693237381256,-98.42195654332589,18597,0.11156472930662292
R050,R050_S027,Arterial,4,39.82204766739713,-98.51027966271751,30558,0.21039321346847634
R050,R050_S028,Arterial,2,38.73685182386597,-98.46735265102438,36761,0.49188825738152436
R050,R050_S029,Arterial,6,39.999561029296046,-97.98134730327936,40470,0.2512615871801442
R050,R050_S030,Local,2,39.194586130923476,-99.32871523933045,6534,0.4532820807493849
R050,R050_S031,Local,3,40.12678860751033,-97.65110611735344,8636,0.1440977946722266
R050,R050_S032,Collector,3,39.9139636906376,-99.03661900447753,13942,0.2821470934014254
R050,R050_S033,Arterial,2,39.31917767185286,-98.49988262622108,38612,0.19456158358124587
R050,R050_S034,Collector,2,39.959718130258636,-99.24070243970344,5867,0.3173173441484301
R050,R050_S035,Collector,3,39.56265641079247,-98.17922720565602,8107,0.37346900869580274
R050,R050_S036,Arterial,2,39.96422173894716,-98.33368491886445,31921,0.404880309170433
R050,R050_S037,Highway,4,40.110541334646626,-98.6232850616737,69877,0.35041778818628666
R050,R050_S038,Highway,4,40.2699351513176,-98.79051278163298,56047,0.3932878278325641
R050,R050_S039,Arterial,5,39.273140951181695,-98.84624522569551,25928,0.46587636988329284
R050,R050_S040,Local,4,39.87334864518332,-98.47533883164778,4275,0.49842678207791874
R050,R050_S041,Arterial,4,39.88725325689263,-98.31318545969246,31869,0.44304699990731145
R050,R050_S042,Arterial,5,39.33514251376589,-98.69844736457497,44861,0.49655168737931826
R050,R050_S043,Arterial,2,39.30000259568493,-99.6621412067971,38716,0.3396788364084433
R050,R050_S044,Local,3,39.795500286898964,-97.87621711890361,7540,0.3928479201642521
R050,R050_S045,Local,4,40.10161340810202,-98.35388056277549,6581,0.49885977590326674
R051,R051_S001,Arterial,4,40.30311849839648,-99.50587013486418,37814,0.23501952524013012
R051,R051_S002,Highway,4,39.98779280547183,-98.61836416096551,75432,0.13024063555787163
R051,R051_S003,Collector,5,39.67329245516814,-98.81949152959426,19238,0.4884116524980399
R051,R051_S004,Collector,5,40.9511676613811,-98.47244097061214,17368,0.17641806426211815
R051,R051_S005,Highway,6,40.14544852816029,-99.12633020463274,87339,0.1364969576454884
R051,R051_S006,Local,5,39.74469328365222,-98.93896746580826,3786,0.12326121119594005
R051,R051_S007,Local,4,39.70474641675339,-98.36245628284799,7552,0.125521897639174
R051,R051_S008,Collector,5,39.47700414869948,-98.06614332778788,16661,0.21465474113930427
R051,R051_S009,Arterial,5,40.5545899740395,-98.27286679638613,36071,0.3030639985804924
R051,R051_S010,Collector,3,39.17363351586019,-99.67078558099334,17696,0.24012701034893144
R051,R051_S011,Collector,5,40.17835795420505,-97.8456910889199,14997,0.20860663109322855
R051,R051_S012,Highway,4,39.58064819927926,-98.96222969635342,40509,0.313866701957153
R051,R051_S013,Local,4,39.907245753111646,-99.40541130863235,5443,0.14994059137331375
R051,R051_S014,Collector,4,38.28092893415294,-98.80507511601623,12515,0.28207415121375334
R051,R051_S015,Highway,4,38.88525493744694,-98.73247476480286,90320,0.18825837787158284
R051,R051_S016,Arterial,3,39.632319165866505,-99.32258378125282,47127,0.27601326120160213
R051,R051_S017,Arterial,2,39.09491304577456,-97.97519143202132,34076,0.1366368136577875
R051,R051_S018,Arterial,5,40.41251798260484,-98.91005420258935,33065,0.2603573273066506
R051,R051_S019,Highway,2,40.28834333609147,-99.01817790266477,58051,0.11794333447415434
R051,R051_S020,Local,4,40.1800681528119,-98.78684542305055,3461,0.4887388217123154
R051,R051_S021,Local,3,39.34801081322637,-98.56494344237187,1685,0.46582331107526326
R051,R051_S022,Arterial,4,40.73238827780841,-99.06146319837717,36368,0.4877854118183329
R051,R051_S023,Local,4,39.912602341125414,-98.36815406515473,6689,0.10386901553876769
R051,R051_S024,Arterial,4,40.16559784897501,-99.13756693919294,42105,0.34282319700227615
R051,R051_S025,Arterial,3,40.26426931609718,-98.35586262830591,37042,0.449831806554937
R051,R051_S026,Arterial,3,39.8536926625735,-98.90496353414558,36014,0.1418758273134618
R051,R051_S027,Collector,5,40.19257430565008,-98.34506539394557,14207,0.104295592719193
R051,R051_S028,Highway,4,39.75407914516176,-98.06293151329709,62941,0.24054360573271236
R051,R051_S029,Highway,5,40.426426784739114,-98.85937792944715,87392,0.33643951970879704
R051,R051_S030,Highway,5,40.03723577081875,-98.57559011382335,63465,0.23923561290067324
R051,R051_S031,Highway,4,39.87533948436873,-98.19147742972913,74018,0.39414705989301074
R051,R051_S032,Highway,3,40.59155104536152,-98.35628547436929,70611,0.4991591411016868
R051,R051_S033,Collector,2,38.828734748263365,-97.76183290594389,17582,0.38012223692579045
R051,R051_S034,Highway,2,39.712436491611925,-98.14562247447934,74330,0.3983204195064043
R051,R051_S035,Collector,5,39.73387083510229,-98.38207991086813,12392,0.3099334055205507
R052,R052_S001,Collector,4,39.53922330847893,-99.02933829591971,11483,0.4644678338060085
R052,R052_S002,Arterial,3,39.73767152196599,-99.88337409400455,37971,0.19088827763996422
R052,R052_S003,Local,4,40.02673826048923,-98.69009862443967,2804,0.21885972747559668
R052,R052_S004,Arterial,4,39.956855404642354,-97.60311396445695,22169,0.4452103844480704
R052,R052_S005,Highway,4,39.801654692551494,-98.02099951925561,79162,0.44716445269570454
R052,R052_S006,Collector,4,39.710947575785134,-98.00294260571401,16711,0.3149009088013355
R052,R052_S007,Collector,2,39.5967695279477,-98.2341620909947,5873,0.43423544355717003
R052,R052_S008,Collector,3,39.2707049824445,-98.86872445507097,12341,0.3748353888414817
R052,R052_S009,Collector,4,40.1278581074508,-99.29783333090258,14777,0.25669403851404843
R052,R052_S010,Arterial,3,40.00917317508701,-98.99972066472692,39801,0.10135359462959098
R052,R052_S011,Arterial,4,39.368730816834976,-98.68649437416336,42353,0.1505963837281017
R052,R052_S012,Arterial,4,39.319633612472146,-98.59148001461115,8604,0.29987624115444816
R052,R052_S013,Arterial,4,40.782228946719115,-98.4218383019077,16604,0.45583858525447746
R052,R052_S014,Highway,3,40.73185702077257,-98.26790459724486,76567,0.33165007408154373
R052,R052_S015,Arterial,4,39.806093108588186,-98.4574804344467,32544,0.23068947325783934
R052,R052_S016,Local,4,40.10443868855041,-99.24305234959147,4288,0.4707762492480435
R052,R052_S017,Collector,4,39.92210573230944,-97.67915619889827,15922,0.21013794005537767
R052,R052_S018,Local,2,39.43751594037784,-98.57764278209665,8621,0.3445723228911556
R052,R052_S019,Local,4,39.83570036977051,-99.09199226765419,3453,0.4449170118216846
R052,R052_S020,Arterial,4,40.150932973313736,-98.35949934562927,28716,0.40855207548809114
R052,R052_S021,Local,3,39.77023127980391,-98.54008871967619,4386,0.31642836831944654
R052,R052_S022,Arterial,5,40.11460539453036,-98.04694985822265,39782,0.25863142452463095
R052,R052_S023,Arterial,3,39.857000955546894,-98.22126301113384,36584,0.4306548591084023
R052,R052_S024,Highway,4,40.05081385831248,-98.41492031993808,56357,0.4554205530813472
R052,R052_S025,Highway,5,39.84651383452936,-98.48140228959093,53935,0.12584185923452837
R052,R052_S026,Arterial,5,39.53875038790011,-99.44662449817115,42301,0.4978262272834307
R052,R052_S027,Collector,4,40.208379122914884,-98.15016447499967,13071,0.24225937313267873
R052,R052_S028,Arterial,4,39.94217583052309,-99.38840739142756,33282,0.1251905760586643
R052,R052_S029,Collector,6,39.450003114958896,-98.28393395626334,19502,0.1620377083442838
R052,R052_S030,Arterial,4,39.959068292358985,-99.00465338449678,36732,0.1426251534964207
R052,R052_S031,Collector,5,39.771146078719596,-99.0074809970631,11205,0.38390691357662143
R052,R052_S032,Local,3,39.86253497752125,-98.93396955466625,6905,0.460853547378802
R052,R052_S033,Collector,2,39.23209964873104,-99.25292161669464,18630,0.195510003327824
R052,R052_S034,Arterial,5,39.42270711763797,-98.16324909736667,27226,0.1670811103958908
R052,R052_S035,Highway,3,39.92045899820055,-99.02815995039455,32340,0.3087719811215041
R052,R052_S036,Collector,6,39.13547005380014,-98.52862323220485,16109,0.45088133763760196
R053,R053_S001,Highway,3,39.13718050042444,-98.52626555032916,61613,0.34954501664693177
R053,R053_S002,Collector,5,40.308803334361706,-99.1141556415075,20295,0.44743025281498155
R053,R053_S003,Arterial,5,39.76673508064425,-98.99963362138632,40896,0.27032685860468064
R053,R053_S004,Highway,5,39.68614916635401,-98.91103862157772,84093,0.2970656903322115
R053,R053_S005,Highway,5,39.77158692107997,-98.68355591097438,94594,0.292835737809792
R053,R053_S006,Highway,2,39.20840078027385,-98.40804347892116,53419,0.2279109156195599
R053,R053_S007,Arterial,4,40.175931998279154,-98.71714010020493,44540,0.3123231712361665
R053,R053_S008,Collector,3,39.226710592276575,-99.10110808625285,13883,0.2542634759104331
R053,R053_S009,Arterial,5,39.09660596988407,-98.36465905926977,27073,0.3064247289443909
R053,R053_S010,Arterial,6,39.5398643824586,-98.36073456387034,31167,0.15745894602884786
R053,R053_S011,Collector,5,39.975803169076094,-98.28356228299201,14451,0.21736436400775802
R053,R053_S012,Arterial,3,40.24006041033321,-99.14153514207958,49429,0.37636712877641315
R053,R053_S013,Arterial,5,39.80932987354894,-97.87524506517703,35566,0.1964892500437587
R053,R053_S014,Collector,4,40.79487800242714,-99.30976991842415,11964,0.397900277220762
R053,R053_S015,Collector,4,39.5277039983639,-97.77589175396588,10560,0.3505460431523623
R053,R053_S016,Arterial,5,39.33671925288751,-98.33340175073216,34428,0.3807493417817245
R053,R053_S017,Arterial,2,40.80145604248312,-97.85552483982015,36652,0.48522564510520816
R053,R053_S018,Arterial,2,39.8839707507152,-97.51590127891001,27543,0.3673453389141769
R053,R053_S019,Highway,2,39.68251048394951,-98.6297688220531,64194,0.40972004711206034
R053,R053_S020,Collector,4,39.54464033316767,-98.07062596730161,9773,0.3404517639721075
R053,R053_S021,Highway,3,40.348316857610186,-98.60077444392022,108609,0.19942308280669618
R053,R053_S022,Arterial,5,39.406668549317004,-98.14099213539261,38103,0.20890174375378645
R053,R053_S023,Highway,6,40.52284029231809,-98.68264593176755,60485,0.4482657910475024
R053,R053_S024,Highway,3,39.679253628321995,-98.26542530628689,82156,0.18916754467433622
R053,R053_S025,Local,4,39.908463689515,-98.8428453175821,3075,0.4188397228269381
R053,R053_S026,Collector,4,39.844819044315145,-98.71096055786634,12171,0.17685713947862178
R053,R053_S027,Arterial,5,39.46028112451368,-99.17902005560418,39391,0.3487296345223099
R053,R053_S028,Collector,2,39.64196136079259,-98.33830835588489,13371,0.4961304378107463
R053,R053_S029,Highway,3,39.40570641932081,-97.98343848439318,67387,0.21407817051376818
R053,R053_S030,Local,3,40.25878850025052,-98.32374499529492,1768,0.2547844318070949
R053,R053_S031,Collector,4,39.626735960172766,-98.0158636039475,16168,0.43575758844796486
R053,R053_S032,Arterial,4,41.213820050485154,-98.54332464904617,27614,0.23123168715886663
R053,R053_S033,Arterial,3,40.42507590965368,-98.74897857526973,37196,0.3559585744333008
R053,R053_S034,Collector,5,39.729951762083964,-98.9386023926179,8785,0.42556644262643384
R053,R053_S035,Collector,5,40.25883039121382,-98.56447039216026,13063,0.3619422668672732
R053,R053_S036,Collector,3,40.226087787060436,-98.5331378151607,20637,0.4332763217742586
R053,R053_S037,Local,3,39.260914875419175,-98.97903211967468,5035,0.2528877070491564
R053,R053_S038,Collector,5,41.069860387957014,-98.7113833616962,13516,0.34362646770179933
R054,R054_S001,Highway,5,39.48655990172585,-97.94043981979024,82119,0.4924978402729563
R054,R054_S002,Local,3,39.83694540273465,-98.8303157433088,7353,0.3120876191283975
R054,R054_S003,Local,5,39.38080748275571,-99.25296438759307,7569,0.26924219251053194
R054,R054_S004,Highway,4,39.73843904479839,-99.11560367466058,75049,0.2664750643734783
R054,R054_S005,Local,4,39.69565864476741,-97.8922791935098,6847,0.32637349947681893
R054,R054_S006,Local,3,39.542626179532746,-99.10191745548954,2013,0.32996503367116015
R054,R054_S007,Arterial,3,40.16213289150941,-98.79508115757972,38123,0.3947025381325693
R054,R054_S008,Local,4,40.36424214220912,-98.34749439236599,8363,0.33056187737415677
R054,R054_S009,Collector,4,39.499959137920065,-97.75353646222554,10029,0.41757548261278254
R054,R054_S010,Local,4,40.075576733095424,-99.01929937057066,7529,0.31440998439082035
R054,R054_S011,Local,4,39.53131286397128,-98.5619009862278,8067,0.21861377174192498
R054,R054_S012,Arterial,4,40.59669215100998,-98.75724368417993,27155,0.3706633217979938
R054,R054_S013,Collector,4,40.25340944553959,-98.55947566285151,15574,0.2544271733806903
R054,R054_S014,Local,2,39.222186324353856,-98.0342414867144,3205,0.14741121152805045
R054,R054_S015,Highway,4,40.06343942172658,-98.7320649657085,95141,0.33438767147995824
R054,R054_S016,Local,2,39.69755450415224,-99.204399232951,4132,0.29347601050591426
R054,R054_S017,Arterial,5,39.59528894677702,-98.13319510737254,36214,0.3890963071086486
R054,R054_S018,Arterial,3,39.49009232097072,-98.62851532634869,32339,0.29538779289997413
R054,R054_S019,Highway,4,39.8332527377683,-98.95614007965595,65093,0.17158017611887094
R054,R054_S020,Local,5,39.45486398056196,-98.02506027490651,3377,0.2987104702350911
R054,R054_S021,Highway,5,40.318630190066365,-98.96255468741961,74899,0.1984296569107314
R054,R054_S022,Highway,4,40.213452176882804,-99.43090651978595,54503,0.23336720057840663
R054,R054_S023,Highway,5,39.56528558071791,-98.48582044404866,62947,0.11794698522503994
R054,R054_S024,Highway,4,41.21881343744838,-99.6009036902062,95933,0.15318090830638678
R054,R054_S025,Arterial,4,40.55622571678771,-98.45995851077213,23728,0.38484357314143025
R054,R054_S026,Arterial,4,39.306047225335185,-98.25833544192028,39079,0.3873569607135384
R054,R054_S027,Local,4,39.55631297077189,-98.27951897672853,2583,0.4441468938687727
R054,R054_S028,Highway,4,39.09613187283792,-97.11181225692164,92121,0.17145268525075413
R054,R054_S029,Collector,6,39.75454255880968,-99.85469780452041,21255,0.10660909191461064
R054,R054_S030,Local,4,39.41051302370452,-98.46822298866107,7806,0.35263124379163463
R054,R054_S031,Local,4,39.34303359206948,-98.732278740923,8195,0.2557654170196416
R054,R054_S032,Local,4,40.261648848014225,-98.15220544567721,5557,0.24045512543826253
R054,R054_S033,Arterial,2,39.232006165595095,-99.25192461058701,47164,0.2497531138858475
R054,R054_S034,Arterial,4,40.45024979419145,-98.24556612660605,37271,0.1672427444824535
R055,R055_S001,Arterial,4,39.48377401783765,-99.08220023397247,33623,0.3375923012828579
R055,R055_S002,Arterial,3,39.45643066686505,-98.19843493445326,26918,0.11586452198970819
R055,R055_S003,Collector,3,39.52080883426506,-99.36022452281698,7011,0.43208013226259134
R055,R055_S004,Local,4,39.882610910229374,-99.58584099091131,3385,0.35068603204153953
R055,R055_S005,Local,5,39.66379050308065,-98.19547961407466,4438,0.31242720792894524
R055,R055_S006,Highway,4,40.58694691404101,-98.52459352360933,51050,0.3975050697011561
R055,R055_S007,Arterial,5,39.71639096703118,-99.01927056061984,28549,0.4938966428546696
R055,R055_S008,Arterial,4,40.2077105397688,-98.29190248214383,39764,0.3134805988706207
R055,R055_S009,Collector,5,39.55472842080027,-98.61358603454526,11166,0.2613239551971646
R055,R055_S010,Collector,5,39.540061207207856,-98.1166453844434,17029,0.16485277811006807
R055,R055_S011,Highway,4,40.24582988964197,-98.49065646656744,99519,0.24410948789320425
R055,R055_S012,Local,3,39.74086621395501,-98.34114330332609,3326,0.4971860007277289
R055,R055_S013,Highway,5,39.4633335885995,-99.63970463238365,82766,0.37555724321297895
R055,R055_S014,Highway,5,39.480674159852605,-98.58314847047292,85157,0.41287803402722956
R055,R055_S015,Arterial,5,39.06556888145402,-98.08867755017121,42150,0.3100824277828354
R055,R055_S016,Arterial,5,40.6205915251792,-98.4265164770802,52398,0.3234612047720038
R055,R055_S017,Arterial,4,40.01889871623393,-98.980777939855,35278,0.3475785984555269
R055,R055_S018,Arterial,5,40.371502125204344,-98.24959037310015,35152,0.26223848417432255
R055,R055_S019,Local,2,39.22432847842127,-99.2106345066114,3870,0.31305309761151284
R055,R055_S020,Local,6,40.134437263864505,-98.95157111666515,5223,0.2523070288630879
R055,R055_S021,Arterial,3,38.36495147014417,-97.90460619267195,39272,0.17012436420585586
R055,R055_S022,Highway,4,39.788467897037144,-97.52229453549879,76627,0.22999496382283446
R055,R055_S023,Collector,5,39.74425014173557,-98.38633865324508,14039,0.4331028223484151
R055,R055_S024,Local,3,40.29901870115671,-99.07303706749315,5499,0.1423493022290084
R055,R055_S025,Collector,4,39.83573853999502,-99.343082127045,17500,0.2734480341251064
R055,R055_S026,Collector,4,40.404301819618944,-98.41093131145244,13525,0.38789033424028346
R055,R055_S027,Arterial,3,39.09071061752821,-98.42096077361863,31191,0.11939894755757528
R055,R055_S028,Highway,5,39.76517989963579,-98.13639147117593,92141,0.14203423806897716
R055,R055_S029,Collector,5,39.328229129374336,-98.79027247787552,17145,0.3941381287256809
R055,R055_S030,Collector,6,40.33494271352095,-98.84287909568832,24158,0.4778920513304121
R055,R055_S031,Collector,5,39.26453629313757,-99.20001150411476,14138,0.3863835616557588
R055,R055_S032,Arterial,4,40.10666467747403,-97.41734170964997,35039,0.4638707687620338
R055,R055_S033,Local,5,39.368661589026196,-99.30974035012048,5789,0.4652132392215163
R055,R055_S034,Collector,2,39.57073667786874,-97.5755894965922,14721,0.11333747914358337
R055,R055_S035,Arterial,4,39.23500138059429,-98.64542670812689,34141,0.41558333400413844
R055,R055_S036,Local,4,40.60473185013249,-98.2530605483245,2981,0.12877326059254632
R055,R055_S037,Local,3,39.53250632620819,-99.040870716169,7548,0.30968308757907953
R055,R055_S038,Arterial,4,39.348952254882064,-98.31325990632847,44633,0.37594065149852063
R055,R055_S039,Arterial,4,40.248027942471516,-98.82307737933019,28818,0.3827872719650623
R055,R055_S040,Local,5,40.22183976055747,-98.46449302745465,7759,0.10935103015817767
R055,R055_S041,Collector,4,39.06994455889634,-98.45491358370654,15249,0.4384928352499469
R055,R055_S042,Collector,4,40.08500703660187,-98.91644749492687,14047,0.33207510532181295
R055,R055_S043,Arterial,3,39.13634931362845,-97.94933996308656,40983,0.12444283138757323
R055,R055_S044,Arterial,5,39.21262834213897,-98.16756020056006,42936,0.129006198535025
R055,R055_S045,Arterial,3,40.83591136423721,-98.78211548236813,52851,0.3747037068329859
R056,R056_S001,Highway,4,39.65339291007253,-98.92046315970394,62063,0.3140957347658934
R056,R056_S002,Collector,3,39.53240961267607,-98.47945209356575,9225,0.3056988457131435
R056,R056_S003,Arterial,5,39.59140187198975,-98.33225747830426,42514,0.39537004049715335
R056,R056_S004,Collector,6,40.81111243492959,-98.97419885401347,15909,0.3414022013798479
R056,R056_S005,Collector,5,39.29906369794665,-99.02488446434587,10805,0.37244379945770384
R056,R056_S006,Highway,6,39.94262202034993,-99.33291569158473,65873,0.34898074979613813
R056,R056_S007,Local,4,40.01195336098159,-98.81392680069838,4324,0.32983849988173186
R056,R056_S008,Arterial,4,39.815071318278704,-98.59748355468065,36958,0.12553655159564028
R056,R056_S009,Arterial,2,39.69273725445883,-99.08599814562352,25036,0.47345177761322566
R056,R056_S010,Highway,5,39.339446744227544,-99.28983917026204,80412,0.3890601338646221
R056,R056_S011,Collector,2,40.09142007626861,-98.07427430400097,16620,0.3887081109271238
R056,R056_S012,Highway,4,40.629319412313436,-99.45159931678576,90766,0.44044137838605824
R056,R056_S013,Highway,3,39.42185409827945,-99.14900113919252,83999,0.3590075949196183
R056,R056_S014,Arterial,5,39.39673979762226,-98.64058496091945,28312,0.4340987795542006
R056,R056_S015,Collector,3,39.001127567108206,-98.59218772484066,13118,0.10240881614736255
R056,R056_S016,Arterial,4,39.879211379478384,-99.1158744375365,38284,0.14972185472596738
R056,R056_S017,Highway,4,39.83122789445317,-98.27194310951273,89292,0.3850164222174461
R056,R056_S018,Collector,4,39.83273708042709,-98.35076129147136,14479,0.31948939533962945
R056,R056_S019,Collector,5,39.853445982540435,-99.24943988684063,11480,0.43830505844712186
R056,R056_S020,Arterial,2,40.080862133971074,-98.69324697343133,34358,0.2319603840596258
R056,R056_S021,Arterial,4,39.91956817724866,-98.32951321591035,25323,0.2645363161660087
R056,R056_S022,Collector,3,40.51408159229212,-98.56603182298674,19178,0.49574585702074514
R056,R056_S023,Collector,3,39.916319899327796,-97.82106278990673,18030,0.23796191799764094
R056,R056_S024,Collector,4,39.62897230393849,-98.97970806946354,18652,0.26172186322506263
R056,R056_S025,Collector,4,39.83435310431368,-98.94884846113801,23485,0.10892914915908705
R056,R056_S026,Collector,4,39.8576915741725,-98.9244026145442,18937,0.43179705459400924
R056,R056_S027,Arterial,3,39.13561808332776,-99.2503706793695,36422,0.15960341736466047
R057,R057_S001,Arterial,4,38.85487039683909,-98.26115294504508,47085,0.3697845133777494
R057,R057_S002,Arterial,4,39.94213893172719,-98.44858466812796,28626,0.39808805067660724
R057,R057_S003,Collector,2,40.14719753283738,-98.47795021738916,6411,0.4378284590674269
R057,R057_S004,Local,2,40.32567033007208,-98.56881610084395,3360,0.4352368906827806
R057,R057_S005,Collector,4,39.691470133898726,-98.43654461420249,15256,0.21651059672657819
R057,R057_S006,Collector,4,39.37610025809787,-98.46391170162202,13883,0.39456676471057966
